Count,Filename_0_1,Filename_0_0,Time_0_1,Time_0_0,Dev1/ai0,Dev1/ai1,Dev1/ai2,Dev1/ai3,Dev1/ai4,Dev1/ai5,Dev1/ai6,Dev1/ai7,force,PIP,Dev1/ai2_scaled,Dev1/ai3_scaled,Dev1/ai4_scaled,Dev1/ai5_scaled,Dev1/ai6_scaled,Dev1/ai7_scaled
1668,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001668_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001668_0.tif,9709.483783,9709.484035,0.001514,-0.000670,0.000857,0.003486,-0.017548,0.004472,0.005787,0.003815,0.001514,-0.000670,0.000857,0.003486,-0.017548,0.004472,0.005787,0.003815
1669,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001669_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001669_0.tif,9711.483858,9711.484046,0.001186,-0.000505,-0.001115,-0.000129,-0.022806,-0.001444,-0.000129,-0.000129,0.001186,-0.000505,-0.001115,-0.000129,-0.022806,-0.001444,-0.000129,-0.000129
1670,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001670_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001670_0.tif,9713.483745,9713.483983,0.001514,-0.000341,-0.001444,-0.000458,-0.024450,-0.004402,-0.004730,-0.006045,0.001514,-0.000341,-0.001444,-0.000458,-0.024450,-0.004402,-0.004730,-0.006045
1671,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001671_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001671_0.tif,9715.483777,9715.484057,0.001514,-0.000999,-0.001772,-0.001444,-0.025764,-0.006045,-0.005716,-0.007688,0.001514,-0.000999,-0.001772,-0.001444,-0.025764,-0.006045,-0.005716,-0.007688
1672,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001672_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001672_0.tif,9717.483774,9717.484052,0.000857,-0.002478,-0.002430,-0.001772,-0.025764,-0.004730,-0.004073,-0.006045,0.000857,-0.002478,-0.002430,-0.001772,-0.025764,-0.004730,-0.004073,-0.006045
1673,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001673_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001673_0.tif,9719.483789,9719.484028,0.001514,-0.001492,-0.001444,-0.000786,-0.024778,-0.004402,-0.003744,-0.005388,0.001514,-0.001492,-0.001444,-0.000786,-0.024778,-0.004402,-0.003744,-0.005388
1674,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001674_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001674_0.tif,9721.483862,9721.484102,0.000857,-0.003465,-0.003416,-0.001772,-0.025107,-0.003416,-0.002430,-0.003744,0.000857,-0.003465,-0.003416,-0.001772,-0.025107,-0.003416,-0.002430,-0.003744
1675,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001675_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001675_0.tif,9723.483887,9723.484107,0.001514,0.000810,-0.001115,-0.001115,-0.026093,-0.007031,-0.006045,-0.008017,0.001514,0.000810,-0.001115,-0.001115,-0.026093,-0.007031,-0.006045,-0.008017
1676,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001676_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001676_0.tif,9725.483754,9725.484031,0.001514,-0.001492,-0.001115,0.001186,-0.021163,-0.000458,-0.001444,-0.002758,0.001514,-0.001492,-0.001115,0.001186,-0.021163,-0.000458,-0.001444,-0.002758
1677,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001677_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001677_0.tif,9727.483786,9727.483989,0.001514,-0.000341,-0.000458,-0.000129,-0.023464,-0.002758,-0.003087,-0.005059,0.001514,-0.000341,-0.000458,-0.000129,-0.023464,-0.002758,-0.003087,-0.005059
1678,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001678_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001678_0.tif,9729.483809,9729.484082,0.001514,0.000481,-0.000458,-0.000786,-0.024450,-0.004730,-0.004730,-0.006374,0.001514,0.000481,-0.000458,-0.000786,-0.024450,-0.004730,-0.004730,-0.006374
1679,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001679_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001679_0.tif,9731.483799,9731.484033,0.002172,0.005249,0.002172,0.002172,-0.022478,-0.003087,-0.003744,-0.005388,0.002172,0.005249,0.002172,0.002172,-0.022478,-0.003087,-0.003744,-0.005388
1680,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001680_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001680_0.tif,9733.483780,9733.484093,0.001514,0.001796,0.002172,0.002500,-0.021820,-0.002430,-0.003416,-0.007688,0.001514,0.001796,0.002172,0.002500,-0.021820,-0.002430,-0.003416,-0.007688
1681,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001681_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001681_0.tif,9735.483793,9735.484100,0.001843,-0.000176,-0.001115,-0.001115,-0.024778,-0.005716,-0.005716,-0.007031,0.001843,-0.000176,-0.001115,-0.001115,-0.024778,-0.005716,-0.005716,-0.007031
1682,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001682_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001682_0.tif,9737.483784,9737.484105,0.001186,-0.000670,-0.000786,-0.000458,-0.024778,-0.005388,-0.005388,-0.007359,0.001186,-0.000670,-0.000786,-0.000458,-0.024778,-0.005388,-0.005388,-0.007359
1683,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001683_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001683_0.tif,9739.483776,9739.484039,0.001843,0.001468,-0.000129,-0.000786,-0.026093,-0.008345,-0.009003,-0.012618,0.001843,0.001468,-0.000129,-0.000786,-0.026093,-0.008345,-0.009003,-0.012618
1684,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001684_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001684_0.tif,9741.483797,9741.484058,0.001843,0.000152,-0.001444,-0.001772,-0.025764,-0.006374,-0.007031,-0.009331,0.001843,0.000152,-0.001444,-0.001772,-0.025764,-0.006374,-0.007031,-0.009331
1685,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001685_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001685_0.tif,9743.483741,9743.484061,0.001514,0.000974,0.002172,0.002500,-0.022478,-0.002430,-0.003087,-0.004730,0.001514,0.000974,0.002172,0.002500,-0.022478,-0.002430,-0.003087,-0.004730
1686,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001686_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001686_0.tif,9745.483817,9745.484135,0.001514,0.000646,-0.000786,-0.000129,-0.023792,-0.003416,-0.003087,-0.005059,0.001514,0.000646,-0.000786,-0.000129,-0.023792,-0.003416,-0.003087,-0.005059
1687,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001687_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001687_0.tif,9747.483755,9747.484124,0.002172,0.000810,0.000200,0.000528,-0.023135,-0.002101,-0.002758,-0.005059,0.002172,0.000810,0.000200,0.000528,-0.023135,-0.002101,-0.002758,-0.005059
1688,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001688_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001688_0.tif,9749.483785,9749.484036,0.001186,-0.003300,-0.003087,-0.001772,-0.026093,-0.004730,-0.004402,-0.006374,0.001186,-0.003300,-0.003087,-0.001772,-0.026093,-0.004730,-0.004402,-0.006374
1689,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001689_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001689_0.tif,9751.483813,9751.484048,0.001514,0.001303,0.000528,0.001843,-0.022478,-0.002430,-0.002430,-0.004402,0.001514,0.001303,0.000528,0.001843,-0.022478,-0.002430,-0.002430,-0.004402
1690,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001690_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001690_0.tif,9753.483790,9753.484050,0.001514,0.000974,0.001514,0.002500,-0.020177,0.001186,0.001186,0.000200,0.001514,0.000974,0.001514,0.002500,-0.020177,0.001186,0.001186,0.000200
1691,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001691_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001691_0.tif,9755.483837,9755.484082,0.001843,0.000152,0.002172,0.004143,-0.015247,0.006773,0.008087,0.006444,0.001843,0.000152,0.002172,0.004143,-0.015247,0.006773,0.008087,0.006444
1692,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001692_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001692_0.tif,9757.483763,9757.484065,0.001514,0.000810,0.001843,0.002829,-0.020177,0.000200,0.001186,0.000528,0.001514,0.000810,0.001843,0.002829,-0.020177,0.000200,0.001186,0.000528
1693,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001693_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001693_0.tif,9759.483750,9759.484076,0.001186,-0.008726,-0.004730,-0.004073,-0.026421,-0.005059,-0.004402,-0.004402,0.001186,-0.008726,-0.004730,-0.004073,-0.026421,-0.005059,-0.004402,-0.004402
1694,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001694_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001694_0.tif,9761.483769,9761.484132,0.002172,0.004756,0.004472,0.005129,-0.017219,0.004143,0.003486,0.001843,0.002172,0.004756,0.004472,0.005129,-0.017219,0.004143,0.003486,0.001843
1695,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001695_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001695_0.tif,9763.483782,9763.484078,0.001514,0.000152,-0.000129,0.001186,-0.019848,0.001514,0.002829,0.002829,0.001514,0.000152,-0.000129,0.001186,-0.019848,0.001514,0.002829,0.002829
1696,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001696_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001696_0.tif,9765.483784,9765.484040,0.001514,0.001139,0.001514,0.002500,-0.019848,0.001843,0.002172,0.001186,0.001514,0.001139,0.001514,0.002500,-0.019848,0.001843,0.002172,0.001186
1697,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001697_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001697_0.tif,9767.483869,9767.484088,0.001514,0.000152,0.001186,0.003158,-0.017876,0.004143,0.004472,0.003486,0.001514,0.000152,0.001186,0.003158,-0.017876,0.004143,0.004472,0.003486
1698,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001698_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001698_0.tif,9769.483786,9769.484043,0.001843,0.001303,0.002172,0.002829,-0.016562,0.004472,0.005458,0.005129,0.001843,0.001303,0.002172,0.002829,-0.016562,0.004472,0.005458,0.005129
1699,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001699_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001699_0.tif,9771.483758,9771.484049,0.001843,0.001303,0.002172,0.003158,-0.017876,0.004801,0.005129,0.004143,0.001843,0.001303,0.002172,0.003158,-0.017876,0.004801,0.005129,0.004143
1700,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001700_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001700_0.tif,9773.483765,9773.484067,0.001514,0.001468,0.002829,0.005129,-0.014590,0.007101,0.007101,0.005787,0.001514,0.001468,0.002829,0.005129,-0.014590,0.007101,0.007101,0.005787
1701,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001701_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001701_0.tif,9775.483844,9775.484007,0.001514,0.002125,0.003815,0.005787,-0.013604,0.007430,0.008416,0.008416,0.001514,0.002125,0.003815,0.005787,-0.013604,0.007430,0.008416,0.008416
1702,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001702_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001702_0.tif,9777.483839,9777.484145,0.002172,0.001632,0.003158,0.004143,-0.014919,0.006444,0.007759,0.007759,0.002172,0.001632,0.003158,0.004143,-0.014919,0.006444,0.007759,0.007759
1703,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001703_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001703_0.tif,9779.483760,9779.484084,0.001843,0.001139,0.002500,0.004472,-0.015247,0.006773,0.006444,0.005787,0.001843,0.001139,0.002500,0.004472,-0.015247,0.006773,0.006444,0.005787
1704,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001704_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001704_0.tif,9781.483833,9781.484044,0.001514,0.002125,0.002500,0.003158,-0.016562,0.004801,0.005458,0.007101,0.001514,0.002125,0.002500,0.003158,-0.016562,0.004801,0.005458,0.007101
1705,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001705_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001705_0.tif,9783.483778,9783.484077,0.001186,0.002125,0.002829,0.003815,-0.015576,0.005787,0.007101,0.007101,0.001186,0.002125,0.002829,0.003815,-0.015576,0.005787,0.007101,0.007101
1706,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001706_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001706_0.tif,9785.483888,9785.484191,0.000528,0.000481,0.001843,0.003486,-0.015247,0.006773,0.007430,0.007430,0.000528,0.000481,0.001843,0.003486,-0.015247,0.006773,0.007430,0.007430
1707,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001707_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001707_0.tif,9787.483890,9787.484012,0.001186,0.002125,0.003158,0.003815,-0.015247,0.007101,0.008416,0.008745,0.001186,0.002125,0.003158,0.003815,-0.015247,0.007101,0.008416,0.008745
1708,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001708_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001708_0.tif,9789.483839,9789.484039,0.001514,0.002290,0.003158,0.004801,-0.012618,0.008745,0.009402,0.008745,0.001514,0.002290,0.003158,0.004801,-0.012618,0.008745,0.009402,0.008745
1709,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001709_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001709_0.tif,9791.483799,9791.484059,0.001843,0.003276,0.003815,0.005458,-0.012618,0.008416,0.008416,0.008416,0.001843,0.003276,0.003815,0.005458,-0.012618,0.008416,0.008416,0.008416
1710,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001710_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001710_0.tif,9793.483759,9793.484077,0.001514,0.000317,0.002500,0.004801,-0.013275,0.008087,0.008745,0.008087,0.001514,0.000317,0.002500,0.004801,-0.013275,0.008087,0.008745,0.008087
1711,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001711_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001711_0.tif,9795.483864,9795.484094,0.001514,0.003112,0.005787,0.006773,-0.011632,0.009073,0.008087,0.007430,0.001514,0.003112,0.005787,0.006773,-0.011632,0.009073,0.008087,0.007430
1712,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001712_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001712_0.tif,9797.483737,9797.484044,0.001514,0.002125,0.003486,0.004801,-0.014261,0.007430,0.007759,0.008416,0.001514,0.002125,0.003486,0.004801,-0.014261,0.007430,0.007759,0.008416
1713,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001713_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001713_0.tif,9799.483729,9799.484025,0.001514,0.002619,0.002829,0.003486,-0.015576,0.003486,0.003158,0.003486,0.001514,0.002619,0.002829,0.003486,-0.015576,0.003486,0.003158,0.003486
1714,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001714_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001714_0.tif,9801.483779,9801.484095,0.001514,-0.005766,-0.001772,0.001514,-0.015247,0.007101,0.007759,0.009073,0.001514,-0.005766,-0.001772,0.001514,-0.015247,0.007101,0.007759,0.009073
1715,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001715_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001715_0.tif,9803.483782,9803.484068,0.001843,0.002619,0.003815,0.005129,-0.013933,0.006115,0.005458,0.004472,0.001843,0.002619,0.003815,0.005129,-0.013933,0.006115,0.005458,0.004472
1716,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001716_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001716_0.tif,9805.483833,9805.484117,0.001843,0.014456,0.011045,0.009731,-0.010646,0.008087,0.006444,0.005129,0.001843,0.014456,0.011045,0.009731,-0.010646,0.008087,0.006444,0.005129
1717,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001717_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001717_0.tif,9807.483843,9807.484058,0.001514,0.001796,0.003815,0.005129,-0.012618,0.008416,0.007759,0.008087,0.001514,0.001796,0.003815,0.005129,-0.012618,0.008416,0.007759,0.008087
1718,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001718_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001718_0.tif,9809.483823,9809.484144,0.001843,0.001796,0.003486,0.004143,-0.014261,0.005458,0.005458,0.005129,0.001843,0.001796,0.003486,0.004143,-0.014261,0.005458,0.005458,0.005129
1719,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001719_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001719_0.tif,9811.483827,9811.484096,0.001186,0.001303,0.002829,0.004801,-0.014261,0.006115,0.005787,0.005458,0.001186,0.001303,0.002829,0.004801,-0.014261,0.006115,0.005787,0.005458
1720,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001720_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001720_0.tif,9813.483819,9813.484029,0.001186,0.001303,0.002829,0.003815,-0.015905,0.004801,0.004143,0.003486,0.001186,0.001303,0.002829,0.003815,-0.015905,0.004801,0.004143,0.003486
1721,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001721_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001721_0.tif,9815.483817,9815.484031,0.001186,0.002290,0.001843,0.002829,-0.017219,0.002829,0.001843,0.001843,0.001186,0.002290,0.001843,0.002829,-0.017219,0.002829,0.001843,0.001843
1722,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001722_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001722_0.tif,9817.483826,9817.484147,0.001843,0.001468,0.001514,0.002500,-0.017219,0.002172,0.001514,0.000200,0.001843,0.001468,0.001514,0.002500,-0.017219,0.002172,0.001514,0.000200
1723,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001723_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001723_0.tif,9819.483768,9819.484120,0.001843,0.000646,0.000200,0.000528,-0.020177,-0.000458,-0.001115,-0.001444,0.001843,0.000646,0.000200,0.000528,-0.020177,-0.000458,-0.001115,-0.001444
1724,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001724_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001724_0.tif,9821.483772,9821.484067,0.001843,0.006893,0.002172,0.000528,-0.021820,-0.002758,-0.003416,-0.003744,0.001843,0.006893,0.002172,0.000528,-0.021820,-0.002758,-0.003416,-0.003744
1725,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001725_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001725_0.tif,9823.483774,9823.484105,0.001843,0.000317,-0.000458,-0.000458,-0.021820,-0.002101,-0.003087,-0.003744,0.001843,0.000317,-0.000458,-0.000458,-0.021820,-0.002101,-0.003087,-0.003744
1726,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001726_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001726_0.tif,9825.483807,9825.484108,0.001514,-0.004944,-0.003416,-0.001444,-0.023135,-0.003744,-0.003416,-0.004730,0.001514,-0.004944,-0.003416,-0.001444,-0.023135,-0.003744,-0.003416,-0.004730
1727,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001727_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001727_0.tif,9827.483820,9827.484079,0.001186,-0.000834,0.000528,0.001186,-0.019191,0.000857,-0.001115,-0.003087,0.001186,-0.000834,0.000528,0.001186,-0.019191,0.000857,-0.001115,-0.003087
1728,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001728_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001728_0.tif,9829.483873,9829.484013,0.001514,0.000152,0.000528,0.000528,-0.021492,-0.001772,-0.002758,-0.005059,0.001514,0.000152,0.000528,0.000528,-0.021492,-0.001772,-0.002758,-0.005059
1729,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001729_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001729_0.tif,9831.483753,9831.484072,0.001514,-0.000341,-0.002101,-0.001772,-0.024450,-0.004402,-0.004073,-0.005388,0.001514,-0.000341,-0.002101,-0.001772,-0.024450,-0.004402,-0.004073,-0.005388
1730,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001730_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001730_0.tif,9833.483856,9833.484087,0.001843,0.001139,0.000200,-0.000129,-0.022806,-0.003744,-0.004402,-0.006702,0.001843,0.001139,0.000200,-0.000129,-0.022806,-0.003744,-0.004402,-0.006702
1731,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001731_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001731_0.tif,9835.483819,9835.484234,0.001514,-0.000670,-0.000458,-0.000458,-0.023135,-0.004073,-0.004730,-0.007688,0.001514,-0.000670,-0.000458,-0.000458,-0.023135,-0.004073,-0.004730,-0.007688
1732,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001732_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001732_0.tif,9837.483858,9837.484070,0.002500,0.003769,0.001843,0.000857,-0.023135,-0.004402,-0.004730,-0.006374,0.002500,0.003769,0.001843,0.000857,-0.023135,-0.004402,-0.004730,-0.006374
1733,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001733_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001733_0.tif,9839.483781,9839.483990,0.001514,-0.000176,-0.001444,-0.001115,-0.024778,-0.005059,-0.005716,-0.008345,0.001514,-0.000176,-0.001444,-0.001115,-0.024778,-0.005059,-0.005716,-0.008345
1734,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001734_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001734_0.tif,9841.483816,9841.484117,0.001843,-0.000670,-0.000458,-0.000129,-0.024121,-0.004402,-0.004730,-0.007359,0.001843,-0.000670,-0.000458,-0.000129,-0.024121,-0.004402,-0.004730,-0.007359
1735,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001735_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001735_0.tif,9843.483770,9843.484022,0.002500,0.004098,0.001514,0.001514,-0.022149,-0.002101,-0.002758,-0.005388,0.002500,0.004098,0.001514,0.001514,-0.022149,-0.002101,-0.002758,-0.005388
1736,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001736_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001736_0.tif,9845.483903,9845.484170,0.001843,0.004263,0.002500,0.002829,-0.020834,-0.001772,-0.002430,-0.005059,0.001843,0.004263,0.002500,0.002829,-0.020834,-0.001772,-0.002430,-0.005059
1737,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001737_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001737_0.tif,9847.483867,9847.484066,0.001186,0.002783,0.001514,0.000857,-0.024450,-0.006045,-0.006702,-0.009660,0.001186,0.002783,0.001514,0.000857,-0.024450,-0.006045,-0.006702,-0.009660
1738,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001738_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001738_0.tif,9849.483720,9849.484096,0.001843,0.003276,0.002172,0.001514,-0.023135,-0.003416,-0.002758,-0.005388,0.001843,0.003276,0.002172,0.001514,-0.023135,-0.003416,-0.002758,-0.005388
1739,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001739_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001739_0.tif,9851.483818,9851.483989,0.001514,0.000646,-0.000129,-0.000786,-0.025764,-0.006045,-0.006045,-0.008017,0.001514,0.000646,-0.000129,-0.000786,-0.025764,-0.006045,-0.006045,-0.008017
1740,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001740_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001740_0.tif,9853.483755,9853.484026,0.001514,0.001303,0.001514,0.001843,-0.022806,-0.002430,-0.002430,-0.003744,0.001514,0.001303,0.001514,0.001843,-0.022806,-0.002430,-0.002430,-0.003744
1741,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001741_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001741_0.tif,9855.483776,9855.484083,0.001514,-0.000505,-0.001115,0.000200,-0.022806,-0.001115,0.000528,-0.001772,0.001514,-0.000505,-0.001115,0.000200,-0.022806,-0.001115,0.000528,-0.001772
1742,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001742_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001742_0.tif,9857.483806,9857.483957,0.001843,-0.000176,0.000857,0.002500,-0.019520,0.001186,0.002172,-0.000129,0.001843,-0.000176,0.000857,0.002500,-0.019520,0.001186,0.002172,-0.000129
1743,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001743_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00001743_0.tif,9859.483799,9859.484124,0.001843,0.001796,0.003815,0.005129,-0.016233,0.005129,0.004472,0.002829,0.001843,0.001796,0.003815,0.005129,-0.016233,0.005129,0.004472,0.002829
